time,coin,stablecoin,value
2020-10-17,MIOTA,0,0.0183697761603294
2020-10-18,MIOTA,0,0.0110824924467929
2020-10-19,MIOTA,0,0.0160353290132922
2020-10-20,MIOTA,0,-0.0435975951678049
2020-10-21,MIOTA,0,0.0593798452708929
2020-10-22,MIOTA,0,0.0063852646886717
2020-10-23,MIOTA,0,-0.021444710278903
2020-10-24,MIOTA,0,0.0403594598219073
2020-10-25,MIOTA,0,-0.0324429017440562
2020-10-26,MIOTA,0,-0.0155321887201374
2020-10-27,MIOTA,0,0.0072542936916519
2020-10-28,MIOTA,0,-0.029710602703743
2020-10-29,MIOTA,0,-0.0321571116345314
2020-10-30,MIOTA,0,-0.010046452350815
2020-10-31,MIOTA,0,-0.0140792313931579
2020-11-01,MIOTA,0,-0.0075114011992094
2020-11-02,MIOTA,0,-0.0180185055026785
2020-11-03,MIOTA,0,-0.0032375584734338
2020-11-04,MIOTA,0,-0.0464621100788387
2020-11-05,MIOTA,0,0.0585492838292552
2020-11-06,MIOTA,0,0.0606010638579664
2020-11-07,MIOTA,0,-0.03139614687185
2020-11-08,MIOTA,0,0.0377835441284058
2020-11-09,MIOTA,0,-0.0570262348694306
2020-11-10,MIOTA,0,0.0094712625924871
2020-11-11,MIOTA,0,-0.0074906717291576
2020-11-12,MIOTA,0,-0.0147501179294409
2020-11-13,MIOTA,0,0.030455191412387
2020-11-14,MIOTA,0,-0.0208627917209474
2020-11-15,MIOTA,0,-0.0051844582725737
2020-11-16,MIOTA,0,0.0186180858144349
2020-11-17,MIOTA,0,0.0452704840466001
2020-11-18,MIOTA,0,-0.0429184641461695
2020-11-19,MIOTA,0,-0.0078616757114
2020-11-20,MIOTA,0,0.0447605580991834
2020-11-21,MIOTA,0,0.20193918732705
2020-11-22,MIOTA,0,-0.0233983533730013
2020-11-23,MIOTA,0,0.130330251708472
2020-11-24,MIOTA,0,0.0581277416178477
2020-11-25,MIOTA,0,-0.07039441341224
2020-11-26,MIOTA,0,-0.157334799393289
2020-11-27,MIOTA,0,0.0246445676202702
2020-11-28,MIOTA,0,0.0832406637088527
2020-11-29,MIOTA,0,0.0082184201933746
2020-11-30,MIOTA,0,0.0327803933530684
2020-12-01,MIOTA,0,-0.0767008203995927
2020-12-02,MIOTA,0,0.0485865189187535
2020-12-03,MIOTA,0,0.0170204599255923
2020-12-04,MIOTA,0,-0.0806865075455532
2020-12-05,MIOTA,0,0.0554860429080302
2020-12-06,MIOTA,0,-0.0008804109152695
2020-12-07,MIOTA,0,-0.066144821312528
2020-12-08,MIOTA,0,-0.0637859812801576
2020-12-09,MIOTA,0,0.0341801264887485
2020-12-10,MIOTA,0,-0.0877459689568441
2020-12-11,MIOTA,0,-0.0326252273160768
2020-12-12,MIOTA,0,0.0528773161303595
2020-12-13,MIOTA,0,0.0366515404642318
2020-12-14,MIOTA,0,0.0046542637209188
2020-12-15,MIOTA,0,0.0112138378269691
2020-12-16,MIOTA,0,0.074248523584064
2020-12-17,MIOTA,0,-0.0240381374028207
2020-12-18,MIOTA,0,0.010549275616877
2020-12-19,MIOTA,0,0.0552361284752574
2020-12-20,MIOTA,0,-0.0592565452096707
2020-12-21,MIOTA,0,-0.0564113224505045
2020-12-22,MIOTA,0,0.003600069343955
2020-12-23,MIOTA,0,-0.149479043323015
2020-12-24,MIOTA,0,0.109487042931597
2020-12-25,MIOTA,0,-0.0081939686862735
2020-12-26,MIOTA,0,-0.0267516387124698
2020-12-27,MIOTA,0,0.053140179394298
2020-12-28,MIOTA,0,0.0191804821853281
2020-12-29,MIOTA,0,-0.0108678823659625
2020-12-30,MIOTA,0,-0.0231127354259761
2020-12-31,MIOTA,0,0.0050701477549379
2021-01-01,MIOTA,0,-0.0214695586732474
2021-01-02,MIOTA,0,-0.0135254359440937
2021-01-03,MIOTA,0,0.0775686570381604
2021-01-04,MIOTA,0,0.100729453411489
2021-01-05,MIOTA,0,0.0248137370530297
2021-01-06,MIOTA,0,0.0743929130304183
2021-01-07,MIOTA,0,0.0105264129869875
2021-01-08,MIOTA,0,-0.031917602968305
2021-01-09,MIOTA,0,0.164139237710764
2021-01-10,MIOTA,0,-0.0150205019247244
2021-01-11,MIOTA,0,-0.14911873578604
2021-01-12,MIOTA,0,-0.0287888284771688
2021-01-13,MIOTA,0,0.145490198262811
2021-01-14,MIOTA,0,0.0183491386681965
2021-01-15,MIOTA,0,0.0136024611384059
2021-01-16,MIOTA,0,-0.0067781023788802
2021-01-17,MIOTA,0,0.022493701997086
2021-01-18,MIOTA,0,0.07783541565331
2021-01-19,MIOTA,0,-0.0061708888235537
2021-01-20,MIOTA,0,0.0
2021-01-21,MIOTA,0,-0.108091622265474
2021-01-22,MIOTA,0,0.0817060085203541
2021-01-23,MIOTA,0,-0.0181340661412595
2021-01-24,MIOTA,0,0.0135212078793607
2021-01-25,MIOTA,0,-0.0531258376113931
2021-01-26,MIOTA,0,0.007171806332709
2021-01-27,MIOTA,0,-0.0997923165504134
2021-01-28,MIOTA,0,0.0249038150162575
2021-01-29,MIOTA,0,0.0230855045834168
2021-01-30,MIOTA,0,0.0383425941397618
2021-01-31,MIOTA,0,-0.050801531407392
2021-02-01,MIOTA,0,0.0173027345802819
2021-02-02,MIOTA,0,0.0383933410350039
2021-02-03,MIOTA,0,0.0512119146522223
2021-02-04,MIOTA,0,-0.0320979188081071
2021-02-05,MIOTA,0,0.164911138874623
2021-02-06,MIOTA,0,0.0823907894193531
2021-02-07,MIOTA,0,-0.0060747015464711
2021-02-08,MIOTA,0,0.259050259777454
2021-02-09,MIOTA,0,0.0437057991606376
2021-02-10,MIOTA,0,0.161631471080533
2021-02-11,MIOTA,0,0.281127636058637
2021-02-12,MIOTA,0,0.0521857531705704
2021-02-13,MIOTA,0,0.0564856021345573
2021-02-14,MIOTA,0,-0.101891668319749
2021-02-15,MIOTA,0,0.0685423195532203
2021-02-16,MIOTA,0,-0.0047430918960127
2021-02-17,MIOTA,0,0.0319715340236866
2021-02-18,MIOTA,0,0.133435455559164
2021-02-19,MIOTA,0,0.0020127480796971
2021-02-20,MIOTA,0,-0.0780340026124559
2021-02-21,MIOTA,0,0.0215062052209636
2021-02-22,MIOTA,0,-0.0766206735358375
2021-02-23,MIOTA,0,-0.180791334613187
2021-02-24,MIOTA,0,0.0919684891424216
2021-02-25,MIOTA,0,-0.0810194746527512
2021-02-26,MIOTA,0,0.0126241532283965
2021-02-27,MIOTA,0,0.0300110784160393
2021-02-28,MIOTA,0,-0.0219789067187752
2021-03-01,MIOTA,0,0.0711830638562397
2021-03-02,MIOTA,0,-0.0217581805287168
2021-03-03,MIOTA,0,0.0234124406247433
2021-03-04,MIOTA,0,0.0460315417303522
2021-03-05,MIOTA,0,0.0477748783921063
2021-03-06,MIOTA,0,-0.0352256940976089
2021-03-07,MIOTA,0,0.0246355799962285
2021-03-08,MIOTA,0,-0.0114724011622368
2021-03-09,MIOTA,0,0.0875881337104146
2021-03-10,MIOTA,0,-0.0829833673236663
2021-03-11,MIOTA,0,0.0652082814840927
2021-03-12,MIOTA,0,-0.0515198548235156
2021-03-13,MIOTA,0,0.0399757150766502
2021-03-14,MIOTA,0,-0.049842967809904
2021-03-15,MIOTA,0,-0.0208099995137933
2021-03-16,MIOTA,0,0.0382017422256626
2021-03-17,MIOTA,0,0.0126631114846298
2021-03-18,MIOTA,0,-0.0209431738452432
2021-03-19,MIOTA,0,0.0067796869853788
2021-03-20,MIOTA,0,0.0540672212702756
2021-03-21,MIOTA,0,0.0021314395280701
2021-03-22,MIOTA,0,0.0437417873901413
2021-03-23,MIOTA,0,0.114759144631307
2021-03-24,MIOTA,0,-0.159921386805739
2021-03-25,MIOTA,0,-0.0480441738327106
2021-03-26,MIOTA,0,0.0733086754921924
2021-03-27,MIOTA,0,-0.0316816359801154
2021-03-28,MIOTA,0,-0.0064585800394117
2021-03-29,MIOTA,0,0.082863116013505
2021-03-30,MIOTA,0,0.0300283658454856
2021-03-31,MIOTA,0,-0.012945164592037
2021-04-01,MIOTA,0,0.0301594883063018
2021-04-02,MIOTA,0,0.0268179464362386
2021-04-03,MIOTA,0,-0.0968498259899176
2021-04-04,MIOTA,0,0.0521742621536725
2021-04-05,MIOTA,0,0.103814920296046
2021-04-06,MIOTA,0,0.0425837827268947
2021-04-07,MIOTA,0,-0.0810159437600886
2021-04-08,MIOTA,0,0.128243173002958
2021-04-09,MIOTA,0,-0.0101253196516801
2021-04-10,MIOTA,0,0.110915492018995
2021-04-11,MIOTA,0,0.003350086885282
2021-04-12,MIOTA,0,-0.0474532655745905
2021-04-13,MIOTA,0,0.086343151104424
2021-04-14,MIOTA,0,-0.0322231941716442
2021-04-15,MIOTA,0,0.0400053346136992
2021-04-16,MIOTA,0,0.139385178770032
2021-04-17,MIOTA,0,-0.0757875926490618
2021-04-18,MIOTA,0,0.0157082406307554
2021-04-19,MIOTA,0,-0.128848668092413
2021-04-20,MIOTA,0,0.0504544184320709
2021-04-21,MIOTA,0,-0.0620208124380198
2021-04-22,MIOTA,0,-0.119298968396741
2021-04-23,MIOTA,0,0.0258774547389546
2021-04-24,MIOTA,0,-0.051321305199726
2020-08-22,MKR,0,0.0618310149693695
2020-08-23,MKR,0,-0.0040250292253922
2020-08-24,MKR,0,0.0582217150778623
2020-08-25,MKR,0,-0.0584718636048533
2020-08-26,MKR,0,0.0029976603243628
2020-08-27,MKR,0,-0.0374525644074133
2020-08-28,MKR,0,0.0284482206631642
2020-08-29,MKR,0,-0.0069454589316126
2020-08-30,MKR,0,0.0703615731807092
2020-08-31,MKR,0,0.0054771261350392
2020-09-01,MKR,0,0.0528199164812824
2020-09-02,MKR,0,-0.0808578143617851
2020-09-03,MKR,0,-0.162335961020246
2020-09-04,MKR,0,0.0421376706731822
2020-09-05,MKR,0,-0.133779565996794
2020-09-06,MKR,0,0.0578989668235987
2020-09-07,MKR,0,-0.0286817458039668
2020-09-08,MKR,0,-0.0408086025405536
2020-09-09,MKR,0,0.0286538093105895
2020-09-10,MKR,0,0.0192572429959972
2020-09-11,MKR,0,-0.0160663505653487
2020-09-12,MKR,0,-0.0207401135277587
2020-09-13,MKR,0,-0.0311356914970391
2020-09-14,MKR,0,-0.0229250376368375
2020-09-15,MKR,0,-0.0665552732050747
2020-09-16,MKR,0,0.0415125931807392
2020-09-17,MKR,0,0.060149595715175
2020-09-18,MKR,0,-0.0095732681669913
2020-09-19,MKR,0,0.0280595369899626
2020-09-20,MKR,0,-0.0770350890841573
2020-09-21,MKR,0,-0.0479150342114849
2020-09-22,MKR,0,0.019979243333375
2020-09-23,MKR,0,-0.0580295739133838
2020-09-24,MKR,0,0.108893178109605
2020-09-25,MKR,0,0.036017911095934
2020-09-26,MKR,0,0.0399072905918549
2020-09-27,MKR,0,-0.0434651997524842
2020-09-28,MKR,0,0.0210820322723881
2020-09-29,MKR,0,0.0256569912576188
2020-09-30,MKR,0,0.0822971049932635
2020-10-01,MKR,0,0.0081920525066019
2020-10-02,MKR,0,-0.043097123830603
2020-10-03,MKR,0,0.0097568787573516
2020-10-04,MKR,0,0.0222913732584331
2020-10-05,MKR,0,-0.0081595701502532
2020-10-06,MKR,0,-0.0825748722986415
2020-10-07,MKR,0,0.0046974997943518
2020-10-08,MKR,0,0.0211414761463038
2020-10-09,MKR,0,0.0618720326102418
2020-10-10,MKR,0,0.0333445010826692
2020-10-11,MKR,0,0.0015822922714949
2020-10-12,MKR,0,-0.0022295414850299
2020-10-13,MKR,0,-0.0216151086707539
2020-10-14,MKR,0,0.001670030309512
2020-10-15,MKR,0,-0.0298866735478676
2020-10-16,MKR,0,-0.0271388307695322
2020-10-17,MKR,0,0.0181440230573937
2020-10-18,MKR,0,0.0380816064151546
2020-10-19,MKR,0,-0.0048302112307538
2020-10-20,MKR,0,-0.0364369182401623
2020-10-21,MKR,0,0.0306167310621355
2020-10-22,MKR,0,0.0476198713747387
2020-10-23,MKR,0,-0.0049577017188697
2020-10-24,MKR,0,0.0131884756779428
2020-10-25,MKR,0,-0.0278858873668879
2020-10-26,MKR,0,-0.0265767595361863
2020-10-27,MKR,0,0.0267477143190629
2020-10-28,MKR,0,-0.0723133966487515
2020-10-29,MKR,0,-0.0185655897694703
2020-10-30,MKR,0,-0.0253667699192759
2020-10-31,MKR,0,0.0071365326370793
2020-11-01,MKR,0,0.0306208629591191
2020-11-02,MKR,0,-0.0290778144660351
2020-11-03,MKR,0,-0.0082764365973897
2020-11-04,MKR,0,0.0037931079961008
2020-11-05,MKR,0,0.0167051353856857
2020-11-06,MKR,0,0.0186663641511728
2020-11-07,MKR,0,-0.0406628214815248
2020-11-08,MKR,0,0.0298258254632353
2020-11-09,MKR,0,-0.0205652599049442
2020-11-10,MKR,0,0.0515008642122137
2020-11-11,MKR,0,-0.0150543221093766
2020-11-12,MKR,0,-0.019769573633555
2020-11-13,MKR,0,0.0422130475349443
2020-11-14,MKR,0,-0.0504695524366916
2020-11-15,MKR,0,-0.0250316627149552
2020-11-16,MKR,0,0.0024175857204404
2020-11-17,MKR,0,0.0154878409729307
2020-11-18,MKR,0,-0.0313174566601369
2020-11-19,MKR,0,0.0013140477497595
2020-11-20,MKR,0,0.0118462174414411
2020-11-21,MKR,0,0.066390173065126
2020-11-22,MKR,0,0.0219777246654189
2020-11-23,MKR,0,0.0648387916602982
2020-11-24,MKR,0,-0.0020793659606122
2020-11-25,MKR,0,-0.0658671415453718
2020-11-26,MKR,0,-0.0648041606662941
2020-11-27,MKR,0,-0.0241429117224072
2020-11-28,MKR,0,0.0301405268780428
2020-11-29,MKR,0,0.0300094053221498
2020-11-30,MKR,0,0.0398696483803676
2020-12-01,MKR,0,-0.0730720431804377
2020-12-02,MKR,0,0.0585430845610855
2020-12-03,MKR,0,0.057059255692538
2020-12-04,MKR,0,-0.121809590563332
2020-12-05,MKR,0,0.0157370510413637
2020-12-06,MKR,0,-0.0086218790531864
2020-12-07,MKR,0,-0.0199164506081102
2020-12-08,MKR,0,-0.0289398883289067
2020-12-09,MKR,0,0.0065301508395787
2020-12-10,MKR,0,0.0289841556333847
2020-12-11,MKR,0,-0.0359710317606465
2020-12-12,MKR,0,0.0233609618425419
2020-12-13,MKR,0,0.0214991868963246
2020-12-14,MKR,0,0.023108635411119
2020-12-15,MKR,0,-0.0191095777243016
2020-12-16,MKR,0,0.0215561074689097
2020-12-17,MKR,0,-0.0033933852342391
2020-12-18,MKR,0,0.0577216842896426
2020-12-19,MKR,0,-0.0048684133241048
2020-12-20,MKR,0,-0.0379016166662201
2020-12-21,MKR,0,-0.0409188310537809
2020-12-22,MKR,0,0.0466118615383264
2020-12-23,MKR,0,-0.0603937987492493
2020-12-24,MKR,0,0.0160669125943436
2020-12-25,MKR,0,0.0179261197213281
2020-12-26,MKR,0,0.0176838449239556
2020-12-27,MKR,0,0.0431781176225812
2020-12-28,MKR,0,0.0268139547091959
2020-12-29,MKR,0,-0.034826704957255
2020-12-30,MKR,0,0.0223763749438817
2020-12-31,MKR,0,0.0156284073901407
2021-01-01,MKR,0,-0.0065551559019363
2021-01-02,MKR,0,0.0475497757917944
2021-01-03,MKR,0,0.10318038349468
2021-01-04,MKR,0,0.017233601474608
2021-01-05,MKR,0,0.107395113207155
2021-01-06,MKR,0,0.305508593552922
2021-01-07,MKR,0,0.0218907785628373
2021-01-08,MKR,0,-0.023592481156375
2021-01-09,MKR,0,0.432066671951302
2021-01-10,MKR,0,-0.0749020716328523
2021-01-11,MKR,0,-0.051549510055211
2021-01-12,MKR,0,0.0538291692954651
2021-01-13,MKR,0,0.0388910091449075
2021-01-14,MKR,0,0.0356285344066709
2021-01-15,MKR,0,-0.0827480442439938
2021-01-16,MKR,0,0.0038056657676266
2021-01-17,MKR,0,-0.025203811311866
2021-01-18,MKR,0,-0.0164424725375705
2021-01-19,MKR,0,-0.0111967728313642
2021-01-20,MKR,0,0.0080618746489715
2021-01-21,MKR,0,-0.20779568941272
2021-01-22,MKR,0,0.20308547171527
2021-01-23,MKR,0,-0.0218371351409035
2021-01-24,MKR,0,0.0548871619991651
2021-01-25,MKR,0,-0.0655953062762373
2021-01-26,MKR,0,0.077268855904582
2021-01-27,MKR,0,-0.10446157016418
2021-01-28,MKR,0,0.0539721581363999
2021-01-29,MKR,0,0.002150967339765
2021-01-30,MKR,0,0.118028859711623
2021-01-31,MKR,0,-0.0643829955207345
2021-02-01,MKR,0,-0.0090292385233272
2021-02-02,MKR,0,0.147383807845734
2021-02-03,MKR,0,0.0312043028123128
2021-02-04,MKR,0,0.182893384481728
2021-02-05,MKR,0,0.242902214912128
2021-02-06,MKR,0,-0.0660054571791537
2021-02-07,MKR,0,-0.016571137294191
2021-02-08,MKR,0,0.0069293542297597
2021-02-09,MKR,0,0.0285729206010847
2021-02-10,MKR,0,-0.0184308377434119
2021-02-11,MKR,0,0.0095370884734018
2021-02-12,MKR,0,0.0747410983173236
2021-02-13,MKR,0,-0.0559548211069885
2021-02-14,MKR,0,-0.0289587099028275
2021-02-15,MKR,0,-0.0217155428546585
2021-02-16,MKR,0,0.0102660272009141
2021-02-17,MKR,0,0.0501694581185861
2021-02-18,MKR,0,0.0039282141693268
2021-02-19,MKR,0,-0.0221216115801148
2021-02-20,MKR,0,0.0154382690278414
2021-02-21,MKR,0,0.0046830256448178
2021-02-22,MKR,0,-0.0975067505945075
2021-02-23,MKR,0,-0.0572021916903669
2021-02-24,MKR,0,-0.003076664827895
2021-02-25,MKR,0,-0.0997918137782534
2021-02-26,MKR,0,-0.038325610637628
2021-02-27,MKR,0,0.0136676619288094
2021-02-28,MKR,0,0.0315228179393285
2021-03-01,MKR,0,0.062848500697565
2021-03-02,MKR,0,-0.0012018872455774
2021-03-03,MKR,0,0.010368677274367
2021-03-04,MKR,0,0.0014718516770715
2021-03-05,MKR,0,-0.0656474490310366
2021-03-06,MKR,0,0.0896498069880405
2021-03-07,MKR,0,0.0032310779423721
2021-03-08,MKR,0,-0.0279394720823118
2021-03-09,MKR,0,0.0310718022105156
2021-03-10,MKR,0,-0.0051327699160923
2021-03-11,MKR,0,-0.0098205135499736
2021-03-12,MKR,0,-0.0438486665510798
2021-03-13,MKR,0,0.0186439824555027
2021-03-14,MKR,0,-0.0613551516555315
2021-03-15,MKR,0,-0.0238632535269012
2021-03-16,MKR,0,0.0371949387896269
2021-03-17,MKR,0,0.0178068949769195
2021-03-18,MKR,0,0.0027355913485944
2021-03-19,MKR,0,-0.0092830455735528
2021-03-20,MKR,0,0.0186492862162542
2021-03-21,MKR,0,-0.0164429947723583
2021-03-22,MKR,0,-0.06781174035895
2021-03-23,MKR,0,0.0242860093077866
2021-03-24,MKR,0,-0.102735585938936
2021-03-25,MKR,0,0.0356170673992056
2021-03-26,MKR,0,0.054817735903125
2021-03-27,MKR,0,0.0759150707587812
2021-03-28,MKR,0,-0.0387250091356988
2021-03-29,MKR,0,0.0169738462503597
2021-03-30,MKR,0,-0.0045732989005253
2021-03-31,MKR,0,0.010771361415836
2021-04-01,MKR,0,0.0796850755878307
2021-04-02,MKR,0,0.085394056717198
2021-04-03,MKR,0,-0.106191113870224
2021-04-04,MKR,0,0.0310269468629292
2021-04-05,MKR,0,0.0102291882667425
2021-04-06,MKR,0,-0.0172787860994967
2021-04-07,MKR,0,-0.0853086339265055
2021-04-08,MKR,0,0.0484358866035084
2021-04-09,MKR,0,0.0058118186493034
2021-04-10,MKR,0,0.0040097310900426
2021-04-11,MKR,0,0.0199383717857211
2021-04-12,MKR,0,0.164747948906622
2021-04-13,MKR,0,-0.0424617842085544
2021-04-14,MKR,0,0.0393722986798739
2021-04-15,MKR,0,0.33830756976977
2021-04-16,MKR,0,-0.10494406560872
2021-04-17,MKR,0,-0.019917333542665
2021-04-18,MKR,0,-0.0186383663805074
2021-04-19,MKR,0,0.0775144871200926
2021-04-20,MKR,0,-0.0148210754761191
2021-04-21,MKR,0,0.152954061431709
2021-04-22,MKR,0,0.0005229224793659
2021-04-23,MKR,0,0.0078284081891375
2021-04-24,MKR,0,-0.0450660885920389
2020-08-22,NEO,0,0.142694999479259
2020-08-23,NEO,0,-0.0425825583552881
2020-08-24,NEO,0,-0.00496826856901
2020-08-25,NEO,0,-0.0592766099295403
2020-08-26,NEO,0,0.0174626090529175
2020-08-27,NEO,0,0.0194291826040907
2020-08-28,NEO,0,0.0361250729143792
2020-08-29,NEO,0,0.143173621196107
2020-08-30,NEO,0,-0.0219999308018632
2020-08-31,NEO,0,-0.0111841671514177
2020-09-01,NEO,0,0.0514644288874608
2020-09-02,NEO,0,-0.0573496837360166
2020-09-03,NEO,0,-0.131776205597592
2020-09-04,NEO,0,0.0614825094857721
2020-09-05,NEO,0,-0.113307577350358
2020-09-06,NEO,0,0.0146673207313066
2020-09-07,NEO,0,0.0610014051191166
2020-09-08,NEO,0,-0.0645019921243986
2020-09-09,NEO,0,0.0110434135996313
2020-09-10,NEO,0,0.0654412927074151
2020-09-11,NEO,0,0.0974243974711735
2020-09-12,NEO,0,0.0651216025860162
2020-09-13,NEO,0,-0.0675804186760449
2020-09-14,NEO,0,0.0817456086924206
2020-09-15,NEO,0,-0.0851981398654491
2020-09-16,NEO,0,0.036385289413277
2020-09-17,NEO,0,0.126479430094612
2020-09-18,NEO,0,0.0590923574729487
2020-09-19,NEO,0,-0.0293134821173373
2020-09-20,NEO,0,-0.0403297223347256
2020-09-21,NEO,0,-0.162743567270313
2020-09-22,NEO,0,0.008946381737803
2020-09-23,NEO,0,-0.0281001931002596
2020-09-24,NEO,0,0.104749642089654
2020-09-25,NEO,0,-0.0227124479216654
2020-09-26,NEO,0,-0.0146401670344543
2020-09-27,NEO,0,0.0118232637633406
2020-09-28,NEO,0,-0.0560804254275848
2020-09-29,NEO,0,-0.0216143121604535
2020-09-30,NEO,0,-0.0304382538864512
2020-10-01,NEO,0,-0.0153077679017524
2020-10-02,NEO,0,-0.0373925979405816
2020-10-03,NEO,0,-0.0155818400202734
2020-10-04,NEO,0,0.0166855928917107
2020-10-05,NEO,0,-0.0256997384351543
2020-10-06,NEO,0,-0.0648781373744916
2020-10-07,NEO,0,0.0137933221323356
2020-10-08,NEO,0,0.0141930235851477
2020-10-09,NEO,0,0.0226424767497599
2020-10-10,NEO,0,0.0068650155196801
2020-10-11,NEO,0,0.0135902431417216
2020-10-12,NEO,0,0.0122975278104058
2020-10-13,NEO,0,-0.0224728558520582
2020-10-14,NEO,0,-0.0346855579878902
2020-10-15,NEO,0,0.0145987994211527
2020-10-16,NEO,0,-0.0128356488027719
2020-10-17,NEO,0,0.0099328891448102
2020-10-18,NEO,0,0.0138570346614264
2020-10-19,NEO,0,0.0085641402686329
2020-10-20,NEO,0,-0.0364729283857095
2020-10-21,NEO,0,0.0793167548285871
2020-10-22,NEO,0,0.0172790476083522
2020-10-23,NEO,0,-0.0293339881137058
2020-10-24,NEO,0,0.0098739145589936
2020-10-25,NEO,0,-0.0248700300746476
2020-10-26,NEO,0,-0.0434602412672347
2020-10-27,NEO,0,-0.0064497438478858
2020-10-28,NEO,0,-0.0675233635075916
2020-10-29,NEO,0,-0.0371837708790324
2020-10-30,NEO,0,-0.033879028899523
2020-10-31,NEO,0,-0.006099646156723
2020-11-01,NEO,0,0.0168524379329851
2020-11-02,NEO,0,0.0191995305070893
2020-11-03,NEO,0,-0.03673200926873
2020-11-04,NEO,0,-0.0430921430547944
2020-11-05,NEO,0,0.0245540220558831
2020-11-06,NEO,0,0.086260344284407
2020-11-07,NEO,0,-0.0575698518214778
2020-11-08,NEO,0,0.0402561779105675
2020-11-09,NEO,0,-0.0038885337396923
2020-11-10,NEO,0,0.0129034048359076
2020-11-11,NEO,0,-0.011605546120308
2020-11-12,NEO,0,0.0032372964497917
2020-11-13,NEO,0,0.0349352770552382
2020-11-14,NEO,0,-0.0208143748952723
2020-11-15,NEO,0,-0.0238644024324959
2020-11-16,NEO,0,0.0264105527577412
2020-11-17,NEO,0,0.0282061945601595
2020-11-18,NEO,0,-0.0288421246292851
2020-11-19,NEO,0,0.0238854849893566
2020-11-20,NEO,0,0.0221139232585066
2020-11-21,NEO,0,0.10760586660269
2020-11-22,NEO,0,-0.064793145295504
2020-11-23,NEO,0,0.106988991067146
2020-11-24,NEO,0,0.0696899785211071
2020-11-25,NEO,0,-0.03980625040042
2020-11-26,NEO,0,-0.136290816349184
2020-11-27,NEO,0,-0.0034965070587293
2020-11-28,NEO,0,0.0242226375758463
2020-11-29,NEO,0,0.0090755018828674
2020-11-30,NEO,0,0.0468792755633118
2020-12-01,NEO,0,-0.0570950284249112
2020-12-02,NEO,0,0.0286778157013345
2020-12-03,NEO,0,0.0449818447459811
2020-12-04,NEO,0,-0.0862889901923407
2020-12-05,NEO,0,0.0374193316073494
2020-12-06,NEO,0,-0.002786293248683
2020-12-07,NEO,0,-0.0260048571353284
2020-12-08,NEO,0,-0.0589793551625322
2020-12-09,NEO,0,0.0263804266801038
2020-12-10,NEO,0,-0.0392207131532811
2020-12-11,NEO,0,-0.0211450664260511
2020-12-12,NEO,0,0.0351996821316303
2020-12-13,NEO,0,0.0474022388945841
2020-12-14,NEO,0,0.005770356461336
2020-12-15,NEO,0,-0.0150727491236498
2020-12-16,NEO,0,0.0473427442206917
2020-12-17,NEO,0,-0.0112045990128631
2020-12-18,NEO,0,0.010089771695617
2020-12-19,NEO,0,-0.0055928557419928
2020-12-20,NEO,0,-0.0169687329419057
2020-12-21,NEO,0,-0.05873678710021
2020-12-22,NEO,0,0.0012091899901389
2020-12-23,NEO,0,-0.20666377760649
2020-12-24,NEO,0,0.125512701639729
2020-12-25,NEO,0,-0.00591523249587
2020-12-26,NEO,0,-0.0139398208141097
2020-12-27,NEO,0,0.0099768037383167
2020-12-28,NEO,0,0.0319141379708432
2020-12-29,NEO,0,-0.0358929230606062
2020-12-30,NEO,0,-0.021491760720346
2020-12-31,NEO,0,-0.030326238532763
2021-01-01,NEO,0,0.0138987643908148
2021-01-02,NEO,0,-0.0034566228679109
2021-01-03,NEO,0,0.106952046284741
2021-01-04,NEO,0,0.0178851514251801
2021-01-05,NEO,0,0.0336570230034763
2021-01-06,NEO,0,0.144990310428594
2021-01-07,NEO,0,0.0643467849659549
2021-01-08,NEO,0,-0.0521515118721365
2021-01-09,NEO,0,0.0791098717849961
2021-01-10,NEO,0,0.15128008804998
2021-01-11,NEO,0,-0.0514410875196614
2021-01-12,NEO,0,-0.068148633361671
2021-01-13,NEO,0,0.0485317996156116
2021-01-14,NEO,0,-0.0073482068270878
2021-01-15,NEO,0,0.0167781952661543
2021-01-16,NEO,0,0.0055307522392276
2021-01-17,NEO,0,0.0113901252491093
2021-01-18,NEO,0,0.126691780545493
2021-01-19,NEO,0,-0.0269679264275067
2021-01-20,NEO,0,-0.0099199592566829
2021-01-21,NEO,0,-0.165138742189097
2021-01-22,NEO,0,0.0592668483559744
2021-01-23,NEO,0,0.041742287033697
2021-01-24,NEO,0,-0.0004089143381453
2021-01-25,NEO,0,-0.0477477628732155
2021-01-26,NEO,0,-0.0055926151360599
2021-01-27,NEO,0,-0.0944908434209224
2021-01-28,NEO,0,0.0580273265688946
2021-01-29,NEO,0,0.0084651875520522
2021-01-30,NEO,0,0.014971657899967
2021-01-31,NEO,0,-0.0256764880455242
2021-02-01,NEO,0,0.0348129449003309
2021-02-02,NEO,0,0.0273404470812681
2021-02-03,NEO,0,0.0396582329094159
2021-02-04,NEO,0,-0.0392369141755662
2021-02-05,NEO,0,0.0955399152267087
2021-02-06,NEO,0,-0.0502460473429527
2021-02-07,NEO,0,-0.0125583987948796
2021-02-08,NEO,0,0.112104944587286
2021-02-09,NEO,0,0.122630354890708
2021-02-10,NEO,0,0.079000653243551
2021-02-11,NEO,0,0.0790110352411668
2021-02-12,NEO,0,0.0348919776397736
2021-02-13,NEO,0,0.121968252057487
